set,concept,best_cluster,best_endoh_label,best_similarity
non_rag,endotoxin inhalation,At_the_Individual_level,Exposure_to_toxins_workplace,0.47433698177337646
non_rag,waterborne pathogens,Local_community_infrastructre,Bacterial_contamination_in_water_storage_tanks,0.5662447214126587
non_rag,foodborne microbes,Local_community_infrastructre,Bacterial_contamination_in_water_storage_tanks,0.47423475980758667
non_rag,antimicrobial resistance dissemination,Health_outcomes,Infectious_disease,0.3943747282028198
non_rag,biofilm formation,Local_community_infrastructre,Bacterial_contamination_in_water_storage_tanks,0.4071130156517029
non_rag,helminth infestation,Health_outcomes,Infectious_disease,0.34345710277557373
non_rag,prion contamination,Local_community_infrastructre,Contaminants_in_public_water_source,0.41257333755493164
non_rag,environmental dna exchange,At_the_global_level,Bio_diversity_loss,0.39632099866867065
non_rag,cyanobacterial bloom toxins,Chronic_Disease,toxin_induced_cancer_risk,0.38451868295669556
non_rag,pollen inhalation,Respiratory_disease,Asthma,0.5659842491149902
non_rag,arthropod-borne disease,Health_outcomes,Infectious_disease,0.48738840222358704
non_rag,fecal-oral transmission,Health_outcomes,Infectious_disease,0.3762693405151367
non_rag,nosocomial pathogen spread,Health_outcomes,Infectious_disease,0.5310623645782471
non_rag,opportunistic infection,Health_outcomes,Infectious_disease,0.6189014315605164
non_rag,soil microbiota disturbance,Trans_boundary_pollution,Soil_pollution,0.5319821834564209
non_rag,indoor mold proliferation,Exposure_to_pollutants_home,Indoor_mold_growth,0.9289923906326294
non_rag,biogenic volatile emissions,Trans_boundary_pollution,Organic_pollutants,0.554821252822876
non_rag,tick-borne pathogens,Health_outcomes,Infectious_disease,0.4729878902435303
non_rag,mosquito-borne viruses,Health_outcomes,Infectious_disease,0.5071426033973694
non_rag,avian influenza exposure,Local_community_infrastructre,Airborne_disease_transmission_in_public_spaces,0.5046848058700562
non_rag,animal dander allergens,Respiratory_disease,Asthma,0.31702303886413574
non_rag,sewage contamination,Local_community_infrastructre,Community_sewage_management,0.6692229509353638
non_rag,aerosolized pathogens,Local_community_infrastructre,Airborne_disease_transmission_in_public_spaces,0.6189372539520264
non_rag,microbial endotoxin exposure,At_the_Individual_level,Exposure_to_toxins_home,0.556495189666748
non_rag,hospital bioaerosols,Chronic_Disease,Respiratory_disease,0.41927069425582886
non_rag,contaminated surface contact,Exposure_to_pollutants_home,Cleaning_chemical_risk,0.5289674401283264
non_rag,biohazard waste exposure,Local_community_infrastructre,Waste_recycling_facilities,0.5480037927627563
non_rag,permafrost pathogen release,Health_outcomes,Infectious_disease,0.3359626531600952
non_rag,marine biotoxin accumulation,Trans_boundary_pollution,Marine_pollution,0.636436939239502
non_rag,and microbial antibiotic residue exposure.,Exposure_to_pollutants_home,Cleaning_chemical_risk,0.48018813133239746
