set,concept,best_cluster,best_endoh_label,best_similarity
non_rag,walkability,At_the_mesoenvironmental_level,Accesbility_to_transportation,0.42295026779174805
non_rag,proximity to industrial zones,Exposure_to_pollutants_workplace,Industrial_noise_pollution,0.419051855802536
non_rag,community heat islands,At_the_microenvironmental_level,Local_community_infrastructre,0.36367547512054443
non_rag,air quality variation,Home_as_microenvironment,air_quality,0.8258250951766968
non_rag,residential crowding,Local_community_infrastructre,Public_green_spaces,0.46569588780403137
non_rag,urban density,Community_resilience,Disaster_prepardness_in_urban_area,0.4290236532688141
non_rag,traffic emissions,At_the_mesoenvironmental_level,Level_of_pollution,0.5801064968109131
non_rag,soil contamination,Trans_boundary_pollution,Soil_pollution,0.7887349128723145
non_rag,waste management infrastructure,Local_community_infrastructre,Waste_recycling_facilities,0.7896398305892944
non_rag,street lighting intensity,Local_community_infrastructre,Street_lighting_quality,0.7948318719863892
non_rag,allergen exposure,At_the_Individual_level,Exposure_to_pollutants_home,0.4221373498439789
non_rag,pesticide drift,Exposure_to_pollutants_workplace,Agriculture_pesticide_Exposure,0.6480302810668945
non_rag,flood risk,Local_community_infrastructre,Flood_control_mechanisms,0.5851030945777893
non_rag,stormwater drainage,Local_community_infrastructre,Flood_control_mechanisms,0.4819668233394623
non_rag,microclimate variation,ENDOH_root_children,At_the_microenvironmental_level,0.2901439666748047
non_rag,building material emissions,At_the_mesoenvironmental_level,Level_of_pollution,0.49736252427101135
non_rag,ventilation adequacy,Exposure_to_pollutants_home,Poor_ventilation_effects,0.7326977252960205
non_rag,mold prevalence,Exposure_to_pollutants_home,Indoor_mold_growth,0.6694650053977966
non_rag,radon exposure,Home_as_microenvironment,Radon_Exposure_through_soil,0.8468330502510071
non_rag,ultraviolet radiation exposure,Home_as_microenvironment,Radiation_from_electronics,0.47628042101860046
non_rag,electromagnetic field exposure,Home_as_microenvironment,Radiation_from_electronics,0.5577808618545532
non_rag,urban tree canopy coverage,Accessibility_to_green_space,loss_of_urban_forest,0.5656964778900146
non_rag,impervious surface ratio,ENDOH_root_children,At_the_mesoenvironmental_level,0.31950584053993225
non_rag,light pollution,Home_as_microenvironment,Poor_indoor_light_quality,0.5699352622032166
non_rag,proximity to major roadways,At_the_mesoenvironmental_level,Factors_affecting_mobility,0.4163275957107544
non_rag,ambient particulate matter concentration,At_the_mesoenvironmental_level,Level_of_pollution,0.5426845550537109
non_rag,temperature variability,Extreme_weather_Events,Climatic_changes,0.5963831543922424
non_rag,humidity levels,Home_as_microenvironment,air_quality,0.4706564247608185
non_rag,vector breeding habitats,At_the_global_level,Bio_diversity_loss,0.2850009799003601
non_rag,wildfire smoke exposure,At_the_Individual_level,Exposure_to_pollutants_home,0.47039490938186646
non_rag,proximity to waste disposal sites,Local_community_infrastructre,Waste_recycling_facilities,0.6933366060256958
non_rag,noise from transportation corridors,Local_community_infrastructre,Community_noise_pollution,0.6611146926879883
non_rag,indoor air pollutant accumulation,At_the_Individual_level,Exposure_to_pollutants_home,0.7096657156944275
non_rag,lead contamination in housing,Exposure_to_pollutants_home,Lead_pipes_at_home,0.6159998178482056
non_rag,asbestos presence,Exposure_to_pollutants_home,Asbestos_Exposure_home,0.802680492401123
non_rag,residential proximity to agricultural fields,Built_in_environment,land_use_planning,0.46953168511390686
non_rag,slope stability,Local_community_infrastructre,Flood_control_mechanisms,0.25151538848876953
non_rag,groundwater contamination,Local_community_infrastructre,Contaminants_in_public_water_source,0.6930606961250305
non_rag,household water hardness,Home_as_microenvironment,water_quality,0.5567899942398071
non_rag,coastal erosion risk,Local_community_infrastructre,Erosion_in_irrigation_channels,0.5073392987251282
non_rag,thermal comfort index,Home_as_microenvironment,Thermal_comfort_in_home,0.8055170774459839
non_rag,vegetation biodiversity,At_the_global_level,Bio_diversity_loss,0.4682150185108185
non_rag,green roof prevalence,Local_community_infrastructre,Public_green_spaces,0.5025452971458435
non_rag,surface albedo,Local_community_infrastructre,Street_lighting_quality,0.3376184403896332
non_rag,urban canyon effect,Accessibility_to_green_space,loss_of_urban_forest,0.3735860586166382
non_rag,shade availability,At_the_mesoenvironmental_level,Accessibility_to_green_space,0.41043442487716675
non_rag,proximity to power plants,Local_community_infrastructre,Public_green_spaces,0.3820374011993408
